graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,5,18.0,0.034220532319391636,1.414448669201521,48,9,48,"[T5 W: 0, T11 W: 18.0]",original
erdos-renyi,25,5,18.0,0.03146853146853147,1.332167832167832,48,7,48,"[T9 W: 0, T18 W: 18.0]",original
erdos-renyi,25,5,18.0,0.024456521739130436,1.375,48,9,48,"[T2 W: 0, T8 W: 18.0]",original
erdos-renyi,25,5,18.0,0.02608695652173913,1.5217391304347827,48,9,48,"[T3 W: 0, T19 W: 18.0]",original
erdos-renyi,25,6,18.0,0.024861878453038673,1.3701657458563536,48,9,48,"[T0 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,18.0,0.021739130434782608,1.3647342995169083,48,10,48,"[T20 W: 0, T5 W: 18.0]",original
erdos-renyi,25,6,18.0,0.025139664804469275,1.7458100558659218,48,17,48,"[T24 W: 0, T0 W: 18.0]",original
erdos-renyi,25,6,16.0,0.02572347266881029,1.3890675241157557,48,9,48,"[T0 W: 0, T11 W: 16.0]",original
erdos-renyi,25,6,18.0,0.024930747922437674,1.3490304709141274,48,10,48,"[T10 W: 0, T0 W: 18.0]",original
erdos-renyi,25,7,18.0,0.020594965675057208,1.4302059496567505,48,12,48,"[T20 W: 0, T3 W: 18.0]",original
erdos-renyi,25,7,18.0,0.020930232558139535,1.2953488372093023,48,10,48,"[T1 W: 0, T10 W: 18.0]",original
erdos-renyi,25,7,18.0,0.021791767554479417,1.2469733656174333,48,10,48,"[T2 W: 0, T8 W: 18.0]",original
erdos-renyi,25,7,18.0,0.019271948608137045,1.342612419700214,48,11,48,"[T9 W: 0, T0 W: 18.0]",original
erdos-renyi,25,7,18.0,0.018145161290322582,1.4879032258064515,48,13,48,"[T6 W: 0, T16 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01768172888015717,1.461689587426326,48,14,48,"[T24 W: 0, T9 W: 18.0]",original
erdos-renyi,25,8,18.0,0.015873015873015872,1.5696649029982364,48,18,48,"[T5 W: 0, T2 W: 18.0]",original
erdos-renyi,25,8,18.0,0.021377672209026127,1.4394299287410925,48,12,48,"[T7 W: 0, T0 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018255578093306288,1.3651115618661258,48,12,48,"[T1 W: 0, T19 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01764705882352941,1.603921568627451,48,19,48,"[T15 W: 0, T16 W: 18.0]",original
erdos-renyi,25,9,18.0,0.01576182136602452,1.3502626970227671,48,13,48,"[T1 W: 0, T14 W: 18.0]",original
erdos-renyi,25,9,18.0,0.014106583072100314,1.5407523510971788,48,19,48,"[T0 W: 0, T5 W: 18.0]",original
erdos-renyi,25,9,17.0,0.013665594855305467,1.45016077170418,48,16,48,"[T0 W: 0, T2 W: 17.0]",original
erdos-renyi,25,9,18.0,0.01875,1.5270833333333333,48,14,48,"[T9 W: 0, T0 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015873015873015872,1.435626102292769,48,16,48,"[T19 W: 0, T0 W: 18.0]",original
