graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,9,34.0,0.028716216216216218,1.2939189189189189,48,15,48,"[N:T15,0,[], N:T8,34.0,[]]",bfs
erdos-renyi,25,9,32.0,0.03076923076923077,1.4288461538461539,48,14,48,"[N:T1,0,[], N:T19,32.0,[]]",bfs
erdos-renyi,25,9,38.0,0.030944625407166124,1.5586319218241043,48,19,48,"[N:T22,0,[], N:T15,38.0,[]]",bfs
erdos-renyi,25,9,34.0,0.03125,1.4338235294117647,48,15,48,"[N:T9,0,[], N:T23,34.0,[]]",bfs
erdos-renyi,25,9,34.0,0.028428093645484948,1.3227424749163879,48,12,48,"[N:T10,0,[], N:T2,34.0,[]]",bfs
erdos-renyi,25,10,34.0,0.03102189781021898,1.3175182481751824,48,13,48,"[N:T16,0,[], N:T0,34.0,[]]",bfs
erdos-renyi,25,10,32.0,0.026446280991735537,1.315702479338843,48,14,48,"[N:T8,0,[], N:T7,32.0,[]]",bfs
erdos-renyi,25,10,34.0,0.026113671274961597,1.4101382488479262,48,15,48,"[N:T2,0,[], N:T11,34.0,[]]",bfs
erdos-renyi,25,10,32.0,0.02472952086553323,1.3261205564142196,48,15,48,"[N:T0,0,[], N:T23,32.0,[]]",bfs
erdos-renyi,25,10,32.0,0.029143897996357013,1.2641165755919854,48,13,48,"[N:T17,0,[], N:T4,32.0,[]]",bfs
erdos-renyi,25,1,22.0,0.15492957746478872,1.6338028169014085,3,3,1d,"[N:T4,0,[], N:T20,14.0,[], N:T23,4.0,[]]",bfs
erdos-renyi,25,1,16.0,0.17777777777777778,2.0,3,3,1d,"[N:T9,0,[], N:T6,16.0,[]]",bfs
erdos-renyi,25,1,18.0,0.10714285714285714,1.7380952380952381,3,3,1d,"[N:T2,0,[], N:T10,18.0,[]]",bfs
